customer_id,customer_unique_id,customer_city,customer_state,zip_code
CUST112490,U15593,Abuja,FCT,100001
CUST112491,U91345,Kaduna,Kaduna,400004
CUST112492,U94392,Port Harcourt,Rivers,100001
CUST112493,U17478,Benin,Edo,300003
CUST112494,U42088,Benin,Edo,400004
CUST112495,U83505,Ibadan,Oyo,300003
CUST112496,U11041,Kano,Kano,300003
CUST112497,U30258,Abuja,FCT,200002
CUST112498,U23801,Kaduna,Kaduna,300003
CUST112499,U48097,Enugu,Enugu,100001
CUST112500,U59259,Benin,Edo,unknown
CUST112501,U30736,Enugu,Enugu,400004
CUST112502,U84728,Lagos,Lagos,400004
CUST112503,U62334,Kano,Kano,400004
CUST112504,U19565,Enugu,Enugu,unknown
CUST112505,U39235,Lagos,Lagos,300003
CUST112506,U60885,Abuja,FCT,200002
CUST112507,U70591,Unknown,Unknown,100001
CUST112508,U97706,Port Harcourt,Rivers,400004
CUST112509,U22255,Benin,Edo,100001
CUST112510,U55735,Enugu,Enugu,300003
CUST112511,U71063,Unknown,Unknown,200002
CUST112512,U71405,Kano,Kano,400004
CUST112513,U94211,Ibadan,Oyo,300003
CUST112514,U80138,Abuja,FCT,200002
CUST112515,U70929,Port Harcourt,Rivers,400004
CUST112516,U24302,Kano,Kano,300003
CUST112517,U21248,Abuja,FCT,100001
CUST112518,U33628,Ibadan,Oyo,unknown
CUST112519,U24201,Lagos,Lagos,400004
CUST112520,U62028,Ibadan,Oyo,200002
CUST112521,U66769,Enugu,Enugu,200002
CUST112522,U36145,Port Harcourt,Rivers,unknown
CUST112523,U62628,Kaduna,Kaduna,unknown
CUST112524,U53086,Benin,Edo,300003
CUST112525,U18450,Benin,Edo,unknown
CUST112526,U51587,Lagos,Lagos,400004
CUST112527,U54882,Kano,Kano,unknown
CUST112528,U89215,Port Harcourt,Rivers,400004
CUST112529,U73739,Lagos,Lagos,100001
CUST112530,U37870,Kaduna,Kaduna,unknown
CUST112531,U72419,Enugu,Enugu,100001
CUST112532,U24984,Enugu,Enugu,200002
CUST112533,U46487,Ibadan,Oyo,unknown
CUST112534,U69582,Benin,Edo,200002
CUST112535,U15017,Unknown,Unknown,100001
CUST112536,U81444,Port Harcourt,Rivers,200002
CUST112537,U30413,Unknown,Unknown,100001
CUST112538,U71599,Ibadan,Oyo,300003
CUST112539,U29072,Kano,Kano,100001
CUST112540,U93914,Enugu,Enugu,300003
CUST112541,U37979,Benin,Edo,200002
CUST112542,U51967,Kaduna,Kaduna,100001
CUST112543,U84475,Kaduna,Kaduna,300003
CUST112544,U14105,Kaduna,Kaduna,100001
CUST112545,U88784,Port Harcourt,Rivers,400004
CUST112546,U59844,Benin,Edo,400004
CUST112547,U18178,Enugu,Enugu,200002
CUST112548,U57381,Unknown,Unknown,400004
CUST112549,U66375,Ibadan,Oyo,unknown
CUST112550,U72050,Kano,Kano,300003
CUST112551,U37973,Kaduna,Kaduna,unknown
CUST112552,U17088,Lagos,Lagos,400004
CUST112553,U37720,Benin,Edo,200002
CUST112554,U13007,Ibadan,Oyo,unknown
CUST112555,U99610,Kano,Kano,200002
CUST112556,U65433,Kano,Kano,100001
CUST112557,U45369,Abuja,FCT,unknown
CUST112558,U43039,Kaduna,Kaduna,100001
CUST112559,U93320,Abuja,FCT,unknown
CUST112560,U33082,Ibadan,Oyo,300003
CUST112561,U20956,Kano,Kano,200002
CUST112562,U28577,Lagos,Lagos,100001
CUST112563,U19077,Benin,Edo,400004
CUST112564,U45901,Abuja,FCT,unknown
CUST112565,U63093,Kano,Kano,100001
CUST112566,U20709,Benin,Edo,unknown
CUST112567,U49103,Kaduna,Kaduna,unknown
CUST112568,U69168,Unknown,Unknown,unknown
CUST112569,U65013,Benin,Edo,100001
CUST112570,U78783,Kano,Kano,100001
CUST112571,U38063,Ibadan,Oyo,unknown
CUST112572,U97771,Abuja,FCT,400004
CUST112573,U44006,Abuja,FCT,200002
CUST112574,U34127,Enugu,Enugu,unknown
CUST112575,U17044,Kano,Kano,400004
CUST112576,U22116,Enugu,Enugu,200002
CUST112577,U66168,Lagos,Lagos,unknown
CUST112578,U54829,Lagos,Lagos,200002
CUST112579,U48915,Kano,Kano,unknown
CUST112580,U31565,Abuja,FCT,100001
CUST112581,U36031,Kaduna,Kaduna,unknown
CUST112582,U55780,Port Harcourt,Rivers,unknown
CUST112583,U64932,Lagos,Lagos,unknown
CUST112584,U73127,Abuja,FCT,unknown
CUST112585,U72324,Enugu,Enugu,400004
CUST112586,U80189,Benin,Edo,300003
CUST112587,U31061,Kaduna,Kaduna,400004
CUST112588,U67250,Enugu,Enugu,400004
CUST112589,U56490,Kaduna,Kaduna,100001
CUST112590,U84752,Port Harcourt,Rivers,unknown
CUST112591,U61005,Benin,Edo,400004
CUST112592,U11301,Enugu,Enugu,200002
CUST112593,U83519,Lagos,Lagos,unknown
CUST112594,U88266,Lagos,Lagos,100001
CUST112595,U36025,Enugu,Enugu,100001
CUST112596,U20198,Port Harcourt,Rivers,200002
CUST112597,U97551,Port Harcourt,Rivers,100001
CUST112598,U85823,Kano,Kano,unknown
CUST112599,U90807,Benin,Edo,300003
CUST112600,U28955,Abuja,FCT,300003
CUST112601,U52432,Port Harcourt,Rivers,400004
CUST112602,U97040,Benin,Edo,100001
CUST112603,U51486,Port Harcourt,Rivers,unknown
CUST112604,U11859,Kano,Kano,200002
CUST112605,U29727,Unknown,Unknown,200002
CUST112606,U70117,Port Harcourt,Rivers,unknown
CUST112607,U29331,Benin,Edo,unknown
CUST112608,U75463,Kano,Kano,200002
CUST112609,U51472,Kano,Kano,100001
CUST112610,U24890,Benin,Edo,400004
CUST112611,U98335,Benin,Edo,400004
CUST112612,U63265,Lagos,Lagos,400004
CUST112613,U44446,Unknown,Unknown,unknown
CUST112614,U78248,Kano,Kano,200002
CUST112615,U10481,Lagos,Lagos,200002
CUST112616,U69055,Kaduna,Kaduna,200002
CUST112617,U26478,Enugu,Enugu,200002
CUST112618,U93138,Enugu,Enugu,200002
CUST112619,U68894,Kano,Kano,300003
CUST112620,U93744,Lagos,Lagos,unknown
CUST112621,U85809,Unknown,Unknown,unknown
CUST112622,U22772,Unknown,Unknown,300003
CUST112623,U14782,Kaduna,Kaduna,400004
CUST112624,U38655,Kano,Kano,100001
CUST112625,U34596,Port Harcourt,Rivers,unknown
CUST112626,U65073,Kaduna,Kaduna,unknown
CUST112627,U81576,Lagos,Lagos,300003
CUST112628,U31771,Port Harcourt,Rivers,unknown
CUST112629,U88766,Enugu,Enugu,unknown
CUST112630,U59487,Ibadan,Oyo,400004
CUST112631,U38329,Enugu,Enugu,300003
CUST112632,U55624,Kano,Kano,unknown
CUST112633,U37494,Benin,Edo,200002
CUST112634,U35055,Enugu,Enugu,300003
CUST112635,U99080,Enugu,Enugu,400004
CUST112636,U85607,Enugu,Enugu,100001
CUST112637,U11883,Enugu,Enugu,unknown
CUST112638,U58530,Enugu,Enugu,200002
CUST112639,U57683,Port Harcourt,Rivers,200002
CUST112640,U12122,Port Harcourt,Rivers,100001
CUST112641,U49576,Enugu,Enugu,300003
CUST112642,U50234,Abuja,FCT,400004
CUST112643,U75809,Abuja,FCT,unknown
CUST112644,U26350,Port Harcourt,Rivers,unknown
CUST112645,U75422,Ibadan,Oyo,unknown
CUST112646,U95054,Benin,Edo,200002
CUST112647,U69768,Kaduna,Kaduna,300003
CUST112648,U64270,Enugu,Enugu,100001
CUST112649,U63790,Ibadan,Oyo,300003
CUST112650,U56101,Abuja,FCT,400004
CUST112651,U56165,Abuja,FCT,400004
CUST112652,U81102,Ibadan,Oyo,100001
CUST112653,U65816,Benin,Edo,200002
CUST112654,U78572,Port Harcourt,Rivers,100001
CUST112655,U54017,Benin,Edo,400004
CUST112656,U24860,Kano,Kano,200002
CUST112657,U33044,Kano,Kano,300003
CUST112658,U70138,Abuja,FCT,400004
CUST112659,U66149,Kaduna,Kaduna,200002
CUST112660,U58905,Kano,Kano,200002
CUST112661,U33186,Abuja,FCT,unknown
CUST112662,U82450,Enugu,Enugu,300003
CUST112663,U87973,Unknown,Unknown,200002
CUST112664,U31319,Unknown,Unknown,100001
CUST112665,U81141,Lagos,Lagos,300003
CUST112666,U67131,Enugu,Enugu,300003
CUST112667,U60012,Unknown,Unknown,400004
CUST112668,U47359,Benin,Edo,300003
CUST112669,U96455,Lagos,Lagos,300003
CUST112670,U99165,Abuja,FCT,unknown
CUST112671,U67343,Ibadan,Oyo,300003
CUST112672,U93113,Ibadan,Oyo,200002
CUST112673,U47125,Abuja,FCT,100001
CUST112674,U91313,Kaduna,Kaduna,unknown
CUST112675,U23005,Abuja,FCT,unknown
CUST112676,U21484,Port Harcourt,Rivers,unknown
CUST112677,U23606,Ibadan,Oyo,unknown
CUST112678,U21749,Unknown,Unknown,400004
CUST112679,U95147,Lagos,Lagos,unknown
CUST112680,U12153,Kaduna,Kaduna,400004
CUST112681,U90774,Kano,Kano,400004
CUST112682,U63907,Enugu,Enugu,300003
CUST112683,U23588,Kaduna,Kaduna,100001
CUST112684,U75064,Kano,Kano,300003
CUST112685,U91766,Kaduna,Kaduna,400004
CUST112686,U81399,Kaduna,Kaduna,300003
CUST112687,U23068,Unknown,Unknown,200002
CUST112688,U93037,Abuja,FCT,unknown
CUST112689,U68209,Port Harcourt,Rivers,unknown
CUST112690,U75976,Lagos,Lagos,400004
CUST112691,U86183,Ibadan,Oyo,300003
CUST112692,U14277,Kano,Kano,200002
CUST112693,U97518,Lagos,Lagos,200002
CUST112694,U47998,Kaduna,Kaduna,200002
CUST112695,U65134,Abuja,FCT,400004
CUST112696,U37770,Lagos,Lagos,300003
CUST112697,U39213,Abuja,FCT,200002
CUST112698,U69589,Kano,Kano,200002
CUST112699,U82297,Unknown,Unknown,300003
CUST112700,U59948,Unknown,Unknown,300003
CUST112701,U25007,Abuja,FCT,unknown
CUST112702,U35632,Abuja,FCT,100001
CUST112703,U71548,Port Harcourt,Rivers,100001
CUST112704,U26310,Enugu,Enugu,200002
CUST112705,U55955,Port Harcourt,Rivers,300003
CUST112706,U70810,Lagos,Lagos,unknown
CUST112707,U64124,Benin,Edo,400004
CUST112708,U94523,Port Harcourt,Rivers,100001
CUST112709,U61879,Lagos,Lagos,100001
CUST112710,U10996,Ibadan,Oyo,300003
CUST112711,U59105,Lagos,Lagos,400004
CUST112712,U39351,Lagos,Lagos,100001
CUST112713,U76527,Abuja,FCT,unknown
CUST112714,U47172,Kaduna,Kaduna,100001
CUST112715,U45076,Abuja,FCT,300003
CUST112716,U96334,Abuja,FCT,300003
CUST112717,U44668,Kaduna,Kaduna,400004
CUST112718,U50291,Benin,Edo,100001
CUST112719,U64357,Ibadan,Oyo,400004
CUST112720,U98250,Port Harcourt,Rivers,100001
CUST112721,U41661,Lagos,Lagos,200002
CUST112722,U10544,Port Harcourt,Rivers,100001
CUST112723,U64336,Unknown,Unknown,300003
CUST112724,U14282,Kano,Kano,300003
CUST112725,U12035,Benin,Edo,200002
CUST112726,U13440,Kano,Kano,100001
CUST112727,U30103,Lagos,Lagos,100001
CUST112728,U59074,Lagos,Lagos,300003
CUST112729,U78021,Ibadan,Oyo,200002
CUST112730,U88636,Port Harcourt,Rivers,300003
CUST112731,U51611,Kaduna,Kaduna,200002
CUST112732,U53920,Enugu,Enugu,300003
CUST112733,U32336,Enugu,Enugu,unknown
CUST112734,U84997,Kaduna,Kaduna,100001
CUST112735,U66363,Enugu,Enugu,400004
CUST112736,U41697,Abuja,FCT,unknown
CUST112737,U82841,Ibadan,Oyo,300003
CUST112738,U61296,Benin,Edo,200002
CUST112739,U35252,Port Harcourt,Rivers,400004
CUST112740,U90775,Port Harcourt,Rivers,200002
CUST112741,U94467,Benin,Edo,200002
CUST112742,U61552,Lagos,Lagos,100001
CUST112743,U16760,Lagos,Lagos,300003
CUST112744,U85740,Kano,Kano,100001
CUST112745,U66243,Lagos,Lagos,200002
CUST112746,U26891,Kaduna,Kaduna,100001
CUST112747,U93397,Abuja,FCT,unknown
CUST112748,U61172,Benin,Edo,200002
CUST112749,U32769,Kano,Kano,200002
CUST112750,U62837,Ibadan,Oyo,unknown
CUST112751,U51697,Lagos,Lagos,200002
CUST112752,U77800,Port Harcourt,Rivers,400004
CUST112753,U30767,Ibadan,Oyo,400004
CUST112754,U67331,Abuja,FCT,300003
CUST112755,U40273,Abuja,FCT,300003
CUST112756,U23051,Abuja,FCT,100001
CUST112757,U26558,Lagos,Lagos,100001
CUST112758,U76093,Abuja,FCT,unknown
CUST112759,U25515,Benin,Edo,unknown
CUST112760,U92764,Port Harcourt,Rivers,200002
CUST112761,U85619,Kano,Kano,300003
CUST112762,U61381,Lagos,Lagos,300003
CUST112763,U92223,Kaduna,Kaduna,300003
CUST112764,U44108,Ibadan,Oyo,300003
CUST112765,U82470,Unknown,Unknown,100001
CUST112766,U30847,Ibadan,Oyo,400004
CUST112767,U52258,Abuja,FCT,unknown
CUST112768,U36707,Port Harcourt,Rivers,unknown
CUST112769,U22223,Kano,Kano,300003
CUST112770,U22224,Benin,Edo,300003
CUST112771,U13360,Enugu,Enugu,100001
CUST112772,U67333,Ibadan,Oyo,100001
CUST112773,U11512,Enugu,Enugu,unknown
CUST112774,U92430,Port Harcourt,Rivers,300003
CUST112775,U87763,Enugu,Enugu,300003
CUST112776,U30060,Ibadan,Oyo,unknown
CUST112777,U13646,Kaduna,Kaduna,100001
CUST112778,U91015,Unknown,Unknown,unknown
CUST112779,U81260,Enugu,Enugu,100001
CUST112780,U20324,Kaduna,Kaduna,100001
CUST112781,U84946,Kaduna,Kaduna,100001
CUST112782,U60122,Abuja,FCT,300003
CUST112783,U13314,Unknown,Unknown,unknown
CUST112784,U27111,Benin,Edo,100001
CUST112785,U69468,Ibadan,Oyo,400004
CUST112786,U93160,Kano,Kano,100001
CUST112787,U92772,Kano,Kano,100001
CUST112788,U56939,Enugu,Enugu,100001
CUST112789,U34452,Unknown,Unknown,200002
CUST112790,U41420,Enugu,Enugu,400004
CUST112791,U95527,Unknown,Unknown,300003
CUST112792,U39065,Ibadan,Oyo,unknown
CUST112793,U48918,Ibadan,Oyo,unknown
CUST112794,U35405,Benin,Edo,unknown
CUST112795,U80178,Kaduna,Kaduna,300003
CUST112796,U42145,Unknown,Unknown,100001
CUST112797,U59559,Lagos,Lagos,400004
CUST112798,U44141,Lagos,Lagos,unknown
CUST112799,U96410,Kaduna,Kaduna,200002
CUST112800,U16782,Enugu,Enugu,200002
CUST112801,U46040,Unknown,Unknown,400004
CUST112802,U20874,Port Harcourt,Rivers,unknown
CUST112803,U28844,Kano,Kano,100001
CUST112804,U92239,Port Harcourt,Rivers,unknown
CUST112805,U13033,Kano,Kano,100001
CUST112806,U93674,Lagos,Lagos,unknown
CUST112807,U85937,Ibadan,Oyo,200002
CUST112808,U23555,Benin,Edo,300003
CUST112809,U24540,Abuja,FCT,400004
CUST112810,U70178,Enugu,Enugu,100001
CUST112811,U88105,Kaduna,Kaduna,300003
CUST112812,U26080,Lagos,Lagos,100001
CUST112813,U24034,Ibadan,Oyo,400004
CUST112814,U28590,Ibadan,Oyo,300003
CUST112815,U47022,Kano,Kano,300003
CUST112816,U44340,Ibadan,Oyo,400004
CUST112817,U33675,Unknown,Unknown,400004
CUST112818,U22160,Enugu,Enugu,100001
CUST112819,U20142,Abuja,FCT,300003
CUST112820,U74781,Lagos,Lagos,400004
CUST112821,U57369,Unknown,Unknown,100001
CUST112822,U37259,Lagos,Lagos,unknown
CUST112823,U61222,Benin,Edo,400004
CUST112824,U23195,Abuja,FCT,300003
CUST112825,U74361,Ibadan,Oyo,unknown
CUST112826,U12877,Benin,Edo,400004
CUST112827,U64230,Kano,Kano,200002
CUST112828,U19643,Benin,Edo,300003
CUST112829,U73768,Port Harcourt,Rivers,300003
CUST112830,U92009,Kano,Kano,100001
CUST112831,U20002,Abuja,FCT,200002
CUST112832,U37563,Enugu,Enugu,400004
CUST112833,U65038,Port Harcourt,Rivers,200002
CUST112834,U59185,Lagos,Lagos,400004
CUST112835,U51102,Kaduna,Kaduna,100001
CUST112836,U93040,Kaduna,Kaduna,unknown
CUST112837,U69097,Port Harcourt,Rivers,200002
CUST112838,U31116,Enugu,Enugu,300003
CUST112839,U33567,Unknown,Unknown,400004
CUST112840,U49158,Kaduna,Kaduna,200002
CUST112841,U11329,Port Harcourt,Rivers,400004
CUST112842,U33419,Abuja,FCT,200002
CUST112843,U96463,Enugu,Enugu,300003
CUST112844,U84356,Enugu,Enugu,400004
CUST112845,U92734,Unknown,Unknown,400004
CUST112846,U89515,Kano,Kano,unknown
CUST112847,U14122,Ibadan,Oyo,100001
CUST112848,U25362,Kaduna,Kaduna,200002
CUST112849,U54932,Ibadan,Oyo,300003
CUST112850,U55453,Ibadan,Oyo,unknown
CUST112851,U73427,Abuja,FCT,unknown
CUST112852,U90478,Lagos,Lagos,100001
CUST112853,U88642,Ibadan,Oyo,300003
CUST112854,U81628,Enugu,Enugu,200002
CUST112855,U10657,Unknown,Unknown,400004
CUST112856,U30760,Unknown,Unknown,100001
CUST112857,U78386,Lagos,Lagos,400004
CUST112858,U43357,Kano,Kano,unknown
CUST112859,U25937,Enugu,Enugu,400004
CUST112860,U35276,Enugu,Enugu,200002
CUST112861,U89444,Benin,Edo,200002
CUST112862,U13873,Ibadan,Oyo,400004
CUST112863,U80248,Port Harcourt,Rivers,400004
CUST112864,U13019,Unknown,Unknown,100001
CUST112865,U77894,Ibadan,Oyo,200002
CUST112866,U77075,Kaduna,Kaduna,400004
CUST112867,U29968,Lagos,Lagos,300003
CUST112868,U38351,Enugu,Enugu,100001
CUST112869,U57826,Benin,Edo,100001
CUST112870,U25045,Lagos,Lagos,100001
CUST112871,U38437,Ibadan,Oyo,100001
CUST112872,U13866,Kano,Kano,400004
CUST112873,U52931,Kaduna,Kaduna,unknown
CUST112874,U28161,Ibadan,Oyo,300003
CUST112875,U38804,Port Harcourt,Rivers,unknown
CUST112876,U20937,Abuja,FCT,unknown
CUST112877,U26591,Ibadan,Oyo,400004
CUST112878,U45073,Ibadan,Oyo,100001
CUST112879,U45870,Kano,Kano,100001
CUST112880,U73120,Enugu,Enugu,400004
CUST112881,U36114,Unknown,Unknown,400004
CUST112882,U22054,Abuja,FCT,200002
CUST112883,U55685,Kano,Kano,100001
CUST112884,U82285,Unknown,Unknown,300003
CUST112885,U95449,Port Harcourt,Rivers,200002
CUST112886,U48577,Lagos,Lagos,unknown
CUST112887,U71216,Abuja,FCT,100001
CUST112888,U74985,Benin,Edo,400004
CUST112889,U67155,Kano,Kano,400004
CUST112890,U77194,Lagos,Lagos,400004
CUST112891,U62421,Lagos,Lagos,100001
CUST112892,U35304,Ibadan,Oyo,300003
CUST112893,U42780,Ibadan,Oyo,400004
CUST112894,U32670,Benin,Edo,100001
CUST112895,U35936,Benin,Edo,unknown
CUST112896,U46842,Benin,Edo,200002
CUST112897,U61488,Lagos,Lagos,100001
CUST112898,U23486,Unknown,Unknown,100001
CUST112899,U86499,Enugu,Enugu,400004
CUST112900,U87015,Enugu,Enugu,200002
CUST112901,U50840,Enugu,Enugu,200002
CUST112902,U31712,Abuja,FCT,400004
CUST112903,U36978,Abuja,FCT,300003
CUST112904,U73941,Benin,Edo,100001
CUST112905,U66815,Enugu,Enugu,400004
CUST112906,U68478,Port Harcourt,Rivers,300003
CUST112907,U65540,Ibadan,Oyo,400004
CUST112908,U88162,Port Harcourt,Rivers,unknown
CUST112909,U45608,Enugu,Enugu,300003
CUST112910,U51779,Enugu,Enugu,300003
CUST112911,U91646,Ibadan,Oyo,200002
CUST112912,U24097,Enugu,Enugu,100001
CUST112913,U89599,Kano,Kano,400004
CUST112914,U60206,Lagos,Lagos,400004
CUST112915,U66270,Ibadan,Oyo,100001
CUST112916,U36177,Enugu,Enugu,100001
CUST112917,U84336,Abuja,FCT,200002
CUST112918,U56257,Abuja,FCT,100001
CUST112919,U59015,Lagos,Lagos,unknown
CUST112920,U92929,Abuja,FCT,200002
CUST112921,U18423,Kaduna,Kaduna,300003
CUST112922,U68904,Kaduna,Kaduna,100001
CUST112923,U31921,Kaduna,Kaduna,300003
CUST112924,U14424,Lagos,Lagos,200002
CUST112925,U77024,Lagos,Lagos,unknown
CUST112926,U43169,Ibadan,Oyo,unknown
CUST112927,U86922,Benin,Edo,100001
CUST112928,U63714,Kaduna,Kaduna,unknown
CUST112929,U48466,Abuja,FCT,400004
CUST112930,U89152,Port Harcourt,Rivers,200002
CUST112931,U94554,Benin,Edo,unknown
CUST112932,U79533,Ibadan,Oyo,200002
CUST112933,U56170,Abuja,FCT,200002
CUST112934,U62206,Enugu,Enugu,400004
CUST112935,U13924,Ibadan,Oyo,100001
CUST112936,U25027,Kaduna,Kaduna,200002
CUST112937,U33580,Kaduna,Kaduna,400004
CUST112938,U52294,Enugu,Enugu,unknown
CUST112939,U66280,Unknown,Unknown,300003
CUST112940,U34368,Ibadan,Oyo,100001
CUST112941,U56890,Enugu,Enugu,300003
CUST112942,U42154,Lagos,Lagos,400004
CUST112943,U19521,Ibadan,Oyo,200002
CUST112944,U38204,Abuja,FCT,400004
CUST112945,U96108,Unknown,Unknown,100001
CUST112946,U58714,Kano,Kano,100001
CUST112947,U58754,Port Harcourt,Rivers,unknown
CUST112948,U29010,Ibadan,Oyo,400004
CUST112949,U51215,Benin,Edo,100001
CUST112950,U26030,Lagos,Lagos,400004
CUST112951,U11262,Enugu,Enugu,unknown
CUST112952,U51758,Kaduna,Kaduna,unknown
CUST112953,U11428,Enugu,Enugu,400004
CUST112954,U53105,Enugu,Enugu,100001
CUST112955,U38019,Unknown,Unknown,200002
CUST112956,U70997,Ibadan,Oyo,200002
CUST112957,U84379,Enugu,Enugu,unknown
CUST112958,U52147,Unknown,Unknown,100001
CUST112959,U40493,Kano,Kano,unknown
CUST112960,U83615,Abuja,FCT,unknown
CUST112961,U18681,Kano,Kano,unknown
CUST112962,U60540,Ibadan,Oyo,unknown
CUST112963,U47173,Kaduna,Kaduna,400004
CUST112964,U88879,Kano,Kano,400004
CUST112965,U37810,Unknown,Unknown,100001
CUST112966,U79109,Unknown,Unknown,100001
CUST112967,U38503,Port Harcourt,Rivers,300003
CUST112968,U23489,Benin,Edo,200002
CUST112969,U83525,Benin,Edo,400004
CUST112970,U46444,Ibadan,Oyo,100001
CUST112971,U89679,Port Harcourt,Rivers,unknown
CUST112972,U97994,Lagos,Lagos,400004
CUST112973,U19807,Enugu,Enugu,200002
CUST112974,U85228,Kano,Kano,400004
CUST112975,U94707,Enugu,Enugu,200002
CUST112976,U65279,Lagos,Lagos,300003
CUST112977,U99408,Kaduna,Kaduna,100001
CUST112978,U67043,Port Harcourt,Rivers,200002
CUST112979,U51652,Enugu,Enugu,300003
CUST112980,U51958,Port Harcourt,Rivers,400004
CUST112981,U35971,Port Harcourt,Rivers,100001
CUST112982,U35837,Unknown,Unknown,200002
CUST112983,U16509,Abuja,FCT,200002
CUST112984,U74740,Ibadan,Oyo,100001
CUST112985,U75359,Benin,Edo,400004
CUST112986,U16133,Port Harcourt,Rivers,400004
CUST112987,U45968,Enugu,Enugu,unknown
CUST112988,U65212,Enugu,Enugu,400004
CUST112989,U25631,Kano,Kano,100001
CUST112990,U26265,Port Harcourt,Rivers,300003
CUST112991,U69347,Abuja,FCT,100001
CUST112992,U32431,Ibadan,Oyo,200002
CUST112993,U88830,Ibadan,Oyo,unknown
CUST112994,U52844,Kaduna,Kaduna,unknown
CUST112995,U87485,Kaduna,Kaduna,300003
CUST112996,U60181,Kano,Kano,200002
CUST112997,U40988,Benin,Edo,400004
CUST112998,U85551,Kaduna,Kaduna,400004
CUST112999,U12787,Lagos,Lagos,400004
CUST113000,U47360,Kano,Kano,100001
CUST113001,U12337,Ibadan,Oyo,400004
CUST113002,U94366,Ibadan,Oyo,200002
CUST113003,U85465,Abuja,FCT,unknown
CUST113004,U10609,Lagos,Lagos,100001
CUST113005,U70525,Benin,Edo,400004
CUST113006,U47272,Enugu,Enugu,200002
CUST113007,U27178,Kano,Kano,300003
CUST113008,U62797,Kaduna,Kaduna,200002
CUST113009,U14850,Unknown,Unknown,unknown
CUST113010,U79922,Abuja,FCT,200002
CUST113011,U79142,Ibadan,Oyo,200002
CUST113012,U15127,Unknown,Unknown,100001
CUST113013,U54222,Kano,Kano,unknown
CUST113014,U94512,Port Harcourt,Rivers,400004
CUST113015,U12132,Benin,Edo,unknown
CUST113016,U19103,Port Harcourt,Rivers,300003
CUST113017,U71589,Kano,Kano,unknown
CUST113018,U22467,Port Harcourt,Rivers,100001
CUST113019,U64405,Benin,Edo,400004
CUST113020,U49452,Kano,Kano,unknown
CUST113021,U46002,Unknown,Unknown,400004
CUST113022,U51574,Port Harcourt,Rivers,100001
CUST113023,U55327,Benin,Edo,200002
CUST113024,U62473,Kaduna,Kaduna,300003
CUST113025,U20455,Enugu,Enugu,unknown
CUST113026,U82935,Benin,Edo,400004
CUST113027,U51048,Abuja,FCT,unknown
CUST113028,U74725,Enugu,Enugu,100001
CUST113029,U90258,Kaduna,Kaduna,200002
CUST113030,U16169,Lagos,Lagos,100001
CUST113031,U61554,Unknown,Unknown,400004
CUST113032,U49117,Ibadan,Oyo,unknown
CUST113033,U69582,Kaduna,Kaduna,400004
CUST113034,U74662,Enugu,Enugu,100001
CUST113035,U94029,Enugu,Enugu,unknown
CUST113036,U25913,Abuja,FCT,400004
CUST113037,U59008,Lagos,Lagos,unknown
CUST113038,U90999,Ibadan,Oyo,300003
CUST113039,U23466,Abuja,FCT,100001
CUST113040,U13838,Kaduna,Kaduna,100001
CUST113041,U39362,Enugu,Enugu,300003
CUST113042,U16269,Kaduna,Kaduna,200002
CUST113043,U11362,Benin,Edo,400004
CUST113044,U28184,Lagos,Lagos,200002
CUST113045,U23780,Unknown,Unknown,unknown
CUST113046,U52317,Benin,Edo,400004
CUST113047,U67105,Lagos,Lagos,400004
CUST113048,U39667,Lagos,Lagos,400004
CUST113049,U32307,Kaduna,Kaduna,300003
CUST113050,U21536,Benin,Edo,100001
CUST113051,U35055,Kaduna,Kaduna,300003
CUST113052,U58349,Kaduna,Kaduna,300003
CUST113053,U80458,Kaduna,Kaduna,300003
CUST113054,U10647,Enugu,Enugu,200002
CUST113055,U16880,Enugu,Enugu,300003
CUST113056,U44037,Ibadan,Oyo,100001
CUST113057,U15646,Unknown,Unknown,400004
CUST113058,U24523,Abuja,FCT,200002
CUST113059,U16291,Unknown,Unknown,300003
CUST113060,U49883,Port Harcourt,Rivers,300003
CUST113061,U19835,Abuja,FCT,400004
CUST113062,U44567,Ibadan,Oyo,400004
CUST113063,U53165,Kano,Kano,200002
CUST113064,U90314,Abuja,FCT,100001
CUST113065,U59749,Lagos,Lagos,200002
CUST113066,U45377,Kano,Kano,400004
CUST113067,U32326,Unknown,Unknown,100001
CUST113068,U28056,Kano,Kano,300003
CUST113069,U86474,Unknown,Unknown,300003
CUST113070,U70384,Benin,Edo,unknown
CUST113071,U25715,Port Harcourt,Rivers,400004
CUST113072,U26552,Ibadan,Oyo,unknown
CUST113073,U51855,Ibadan,Oyo,200002
CUST113074,U29398,Lagos,Lagos,200002
CUST113075,U86563,Port Harcourt,Rivers,100001
CUST113076,U64171,Port Harcourt,Rivers,400004
CUST113077,U93480,Lagos,Lagos,100001
CUST113078,U68560,Unknown,Unknown,100001
CUST113079,U97586,Lagos,Lagos,200002
CUST113080,U26039,Unknown,Unknown,200002
CUST113081,U78388,Lagos,Lagos,400004
CUST113082,U79152,Abuja,FCT,200002
CUST113083,U41525,Abuja,FCT,400004
CUST113084,U85744,Benin,Edo,unknown
CUST113085,U72642,Enugu,Enugu,300003
CUST113086,U96673,Lagos,Lagos,unknown
CUST113087,U74238,Port Harcourt,Rivers,200002
CUST113088,U46771,Abuja,FCT,300003
