order_id,order_item_id,product_id,seller_id,price,freight_value,total_order_value
ORD213986,4,PROD11684,SELL5479,50,20,70
ORD206550,3,PROD11816,SELL2065,50,15,65
ORD246490,4,PROD10273,SELL8736,10,15,25
ORD224261,1,PROD10543,SELL4246,75,15,90
ORD241973,3,PROD11349,SELL8397,20,0,20
ORD203953,1,PROD10614,SELL4104,,5,5
ORD233741,3,PROD11874,SELL1905,,5,5
ORD213885,4,PROD11511,SELL1007,10,20,30
ORD233465,1,PROD10810,SELL2563,20,15,35
ORD216868,4,PROD11281,SELL9921,120,20,140
ORD238687,1,PROD11022,SELL1445,35,15,50
ORD241186,2,PROD11301,SELL3979,10,0,10
ORD227821,4,PROD10525,SELL7939,75,5,80
ORD245330,1,PROD10171,SELL1504,75,20,95
ORD231871,3,PROD11857,SELL3057,50,15,65
ORD210176,1,PROD10329,SELL8476,75,15,90
ORD212933,3,PROD10596,SELL6528,,20,20
ORD203665,2,PROD10039,SELL2153,10,5,15
ORD236347,4,PROD11796,SELL6289,35,10,45
ORD248335,1,PROD11019,SELL3077,50,10,60
ORD207114,3,PROD11770,SELL2250,120,5,125
ORD246673,4,PROD11530,SELL4505,75,5,80
ORD230252,1,PROD10592,SELL3849,35,0,35
ORD236090,4,PROD10718,SELL5579,35,0,35
ORD240213,1,PROD10023,SELL1481,10,10,20
ORD239916,2,PROD10452,SELL7207,120,20,140
ORD218508,3,PROD11128,SELL5259,10,5,15
ORD228202,1,PROD10318,SELL6909,35,15,50
ORD223212,3,PROD11585,SELL5930,50,10,60
ORD230536,4,PROD10331,SELL4279,20,0,20
ORD247670,2,PROD11345,SELL2594,50,5,55
ORD248096,1,PROD11133,SELL5038,35,15,50
ORD248325,4,PROD11340,SELL5833,,15,15
ORD223516,1,PROD10067,SELL9457,20,0,20
ORD211870,3,PROD10186,SELL4252,20,5,25
ORD244065,2,PROD10822,SELL3983,50,10,60
ORD202413,1,PROD10503,SELL2457,50,5,55
ORD201594,3,PROD10713,SELL4740,20,10,30
ORD225853,1,PROD10358,SELL7893,,5,5
ORD243755,2,PROD10503,SELL4738,50,10,60
ORD234002,3,PROD10748,SELL4643,,10,10
ORD227831,1,PROD11606,SELL7439,75,0,75
ORD245110,4,PROD10878,SELL1862,20,10,30
ORD234895,2,PROD10826,SELL7531,35,0,35
ORD231955,2,PROD10143,SELL8156,50,5,55
ORD248818,3,PROD11729,SELL5731,50,20,70
ORD232624,3,PROD10352,SELL6502,,15,15
ORD201321,4,PROD11498,SELL4405,120,0,120
ORD219139,3,PROD10650,SELL1175,120,10,130
ORD222159,3,PROD11651,SELL7123,120,15,135
ORD200151,2,PROD10225,SELL2774,20,15,35
ORD238688,1,PROD11579,SELL2395,20,5,25
ORD246881,3,PROD10063,SELL9090,75,0,75
ORD215564,3,PROD11497,SELL8271,,0,0
ORD218001,3,PROD11704,SELL7285,50,0,50
ORD211608,1,PROD11285,SELL6128,75,15,90
ORD217503,2,PROD11879,SELL3021,10,0,10
ORD231008,2,PROD11620,SELL4115,75,10,85
ORD245541,3,PROD11673,SELL1875,75,10,85
ORD248091,2,PROD11371,SELL1407,,20,20
ORD248419,2,PROD11338,SELL4290,75,20,95
ORD237100,4,PROD10629,SELL2749,120,15,135
ORD209576,2,PROD11134,SELL6741,35,5,40
ORD223205,3,PROD10186,SELL7168,10,20,30
ORD202936,3,PROD10342,SELL8087,20,10,30
ORD202357,1,PROD11506,SELL2777,50,15,65
ORD202572,4,PROD10969,SELL4948,,5,5
ORD224585,2,PROD11492,SELL1859,50,20,70
ORD215427,3,PROD11401,SELL5956,50,0,50
ORD236252,2,PROD10805,SELL6112,,0,0
ORD207667,1,PROD10069,SELL8532,10,20,30
ORD204772,2,PROD11971,SELL6249,20,0,20
ORD229278,3,PROD10690,SELL9768,10,10,20
ORD213227,1,PROD11427,SELL1082,50,10,60
ORD213660,4,PROD11112,SELL9497,,5,5
ORD214921,3,PROD11594,SELL9295,120,10,130
ORD218202,2,PROD11643,SELL6736,,15,15
ORD203262,3,PROD10772,SELL4258,,5,5
ORD249152,2,PROD10181,SELL1444,,15,15
ORD217012,4,PROD11489,SELL7314,10,20,30
ORD225090,2,PROD11605,SELL1503,120,5,125
ORD232347,1,PROD11010,SELL4463,10,10,20
ORD233532,4,PROD10180,SELL1332,,5,5
ORD205522,1,PROD10631,SELL8625,50,5,55
ORD237367,2,PROD10403,SELL3527,10,0,10
ORD201633,1,PROD11432,SELL1710,20,15,35
ORD249813,3,PROD10173,SELL3048,75,5,80
ORD205028,1,PROD10073,SELL5827,10,0,10
ORD207966,2,PROD10518,SELL3594,10,0,10
ORD221478,2,PROD11089,SELL7903,120,5,125
ORD220252,3,PROD11049,SELL2999,,15,15
ORD216667,3,PROD10500,SELL5495,50,5,55
ORD236849,2,PROD10202,SELL1979,120,5,125
ORD223076,4,PROD10433,SELL1418,120,20,140
ORD242548,4,PROD10302,SELL7358,120,15,135
ORD225282,2,PROD11258,SELL2745,120,10,130
ORD243255,2,PROD10860,SELL6475,50,0,50
ORD242712,2,PROD10486,SELL4327,120,0,120
ORD202517,3,PROD10726,SELL8731,120,15,135
ORD238820,2,PROD10260,SELL5802,20,15,35
ORD220004,3,PROD11155,SELL1131,50,10,60
ORD202222,3,PROD10887,SELL6307,50,5,55
ORD228300,3,PROD11122,SELL9369,75,5,80
ORD245525,4,PROD10881,SELL9194,75,15,90
ORD248048,1,PROD11437,SELL3565,75,5,80
ORD225942,1,PROD10609,SELL2907,35,0,35
ORD243553,2,PROD10341,SELL7043,120,10,130
ORD222866,2,PROD10302,SELL4689,,5,5
ORD247508,4,PROD11980,SELL6508,75,20,95
ORD213805,4,PROD10382,SELL8279,35,10,45
ORD219399,4,PROD10321,SELL3484,120,0,120
ORD215677,1,PROD11118,SELL6415,75,10,85
ORD216829,3,PROD10079,SELL2806,,5,5
ORD241928,4,PROD10158,SELL6417,75,15,90
ORD242008,4,PROD10490,SELL8763,75,15,90
ORD236144,2,PROD11843,SELL7657,10,20,30
ORD236619,3,PROD10070,SELL8164,,5,5
ORD246609,1,PROD10196,SELL6850,50,0,50
ORD240986,3,PROD11329,SELL7608,10,10,20
ORD235346,2,PROD11791,SELL8993,120,5,125
ORD219493,2,PROD11238,SELL4748,35,0,35
ORD202738,1,PROD11368,SELL4023,10,15,25
ORD230898,4,PROD10785,SELL3388,35,15,50
ORD230140,2,PROD10560,SELL2614,75,10,85
ORD217988,2,PROD11525,SELL4462,50,0,50
ORD226910,1,PROD10139,SELL3651,20,5,25
ORD200238,2,PROD11877,SELL6786,120,5,125
ORD201481,1,PROD10151,SELL3596,50,15,65
ORD238086,1,PROD11642,SELL1182,75,5,80
ORD243622,3,PROD10356,SELL7708,10,5,15
ORD232687,2,PROD10813,SELL5515,120,10,130
ORD229153,2,PROD10881,SELL5177,10,15,25
ORD213211,1,PROD11164,SELL9149,20,20,40
ORD249167,1,PROD10915,SELL8178,,10,10
ORD241492,4,PROD11270,SELL7574,35,10,45
ORD230491,2,PROD11990,SELL6843,75,20,95
ORD204651,1,PROD11627,SELL1026,,20,20
ORD236049,2,PROD10485,SELL8083,75,20,95
ORD210468,4,PROD10582,SELL9510,35,15,50
ORD238937,3,PROD11100,SELL6612,120,5,125
ORD220711,2,PROD10463,SELL6515,20,10,30
ORD237279,1,PROD10489,SELL3812,120,20,140
ORD240358,4,PROD10537,SELL7859,120,5,125
ORD209385,4,PROD11631,SELL5198,120,20,140
ORD208009,1,PROD11022,SELL7866,,5,5
ORD225344,4,PROD10902,SELL3504,120,20,140
ORD247643,1,PROD11060,SELL6340,75,20,95
ORD224624,2,PROD11602,SELL5676,35,15,50
ORD228735,2,PROD11228,SELL5351,75,0,75
ORD211520,1,PROD11717,SELL3567,20,15,35
ORD237411,4,PROD10116,SELL4803,120,10,130
ORD243030,4,PROD10464,SELL6208,75,5,80
ORD200695,1,PROD11330,SELL9672,50,5,55
ORD213197,4,PROD10878,SELL3487,50,15,65
ORD212008,4,PROD10950,SELL6416,,15,15
ORD245639,2,PROD10921,SELL2448,120,10,130
ORD249059,1,PROD11443,SELL4482,20,5,25
ORD218111,3,PROD10258,SELL2916,10,10,20
ORD203694,1,PROD11292,SELL1911,,0,0
ORD207218,2,PROD11932,SELL6722,50,10,60
ORD213308,3,PROD10184,SELL8848,120,20,140
ORD234549,2,PROD11345,SELL7750,20,10,30
ORD209017,2,PROD11626,SELL3547,20,0,20
ORD246665,2,PROD11341,SELL2743,,15,15
ORD233244,3,PROD10781,SELL1107,,0,0
ORD219348,3,PROD11187,SELL2872,120,10,130
ORD238389,4,PROD10639,SELL4790,35,0,35
ORD211595,2,PROD10248,SELL2903,75,5,80
ORD211699,4,PROD10686,SELL2468,,15,15
ORD249529,3,PROD10485,SELL9641,50,15,65
ORD204058,1,PROD11316,SELL6526,50,20,70
ORD226624,1,PROD10340,SELL2699,20,5,25
ORD216780,3,PROD10602,SELL7198,50,15,65
ORD215739,1,PROD11573,SELL2891,35,5,40
ORD221818,3,PROD11413,SELL7659,,5,5
ORD206748,1,PROD11696,SELL6604,,20,20
ORD225521,4,PROD10267,SELL3570,35,0,35
ORD204409,2,PROD11117,SELL2228,,0,0
ORD235495,2,PROD10648,SELL4228,10,10,20
ORD204040,4,PROD11590,SELL6189,20,10,30
ORD245357,1,PROD10808,SELL1490,75,15,90
ORD213667,4,PROD11677,SELL5313,50,15,65
ORD207011,3,PROD11546,SELL8432,75,20,95
ORD216535,2,PROD10178,SELL1792,35,10,45
ORD208913,3,PROD10265,SELL5523,,15,15
ORD219635,1,PROD11261,SELL5083,50,10,60
ORD201612,4,PROD11154,SELL8690,35,15,50
ORD220660,4,PROD10787,SELL5047,120,15,135
ORD236491,1,PROD11521,SELL8354,,10,10
ORD221268,2,PROD11946,SELL8695,50,0,50
ORD245287,2,PROD10673,SELL9662,10,20,30
ORD205406,4,PROD10444,SELL8794,50,10,60
ORD206687,3,PROD11730,SELL8006,,20,20
ORD225070,4,PROD11653,SELL9377,120,0,120
ORD247156,3,PROD11365,SELL6496,20,15,35
ORD207400,2,PROD10247,SELL8588,75,0,75
ORD236620,2,PROD10890,SELL3794,,0,0
ORD242780,4,PROD10554,SELL9689,120,10,130
ORD205853,4,PROD11468,SELL3153,75,5,80
ORD247752,1,PROD10017,SELL3184,50,15,65
ORD230917,3,PROD10513,SELL5418,20,15,35
ORD221238,1,PROD10712,SELL1805,10,0,10
ORD240579,2,PROD11992,SELL7543,75,15,90
ORD217514,1,PROD10636,SELL5797,35,5,40
ORD209806,4,PROD10660,SELL7724,50,15,65
ORD224906,2,PROD11194,SELL3612,20,0,20
ORD248758,4,PROD11331,SELL3444,10,20,30
ORD238430,2,PROD11620,SELL4467,,10,10
ORD206205,4,PROD10102,SELL6418,75,5,80
ORD243803,3,PROD11331,SELL1511,,15,15
ORD205413,4,PROD10114,SELL3572,20,10,30
ORD206959,3,PROD10959,SELL9869,10,5,15
ORD232051,1,PROD10552,SELL2928,20,5,25
ORD204681,2,PROD11454,SELL7054,10,0,10
ORD228253,3,PROD10342,SELL1651,20,5,25
ORD234153,2,PROD10379,SELL7616,10,20,30
ORD234958,2,PROD11224,SELL3963,120,15,135
ORD211631,4,PROD10593,SELL6574,10,0,10
ORD247219,3,PROD10809,SELL6765,50,10,60
ORD213892,2,PROD10341,SELL7981,20,5,25
ORD222360,3,PROD10587,SELL3249,120,5,125
ORD241275,3,PROD11326,SELL5651,120,5,125
ORD230231,2,PROD11317,SELL7675,120,20,140
ORD229654,4,PROD10327,SELL1899,35,10,45
ORD233580,3,PROD11602,SELL5709,75,0,75
ORD200410,3,PROD10917,SELL3094,75,15,90
ORD236068,1,PROD11706,SELL9394,10,20,30
ORD220491,3,PROD11920,SELL2769,75,5,80
ORD221846,4,PROD10934,SELL8735,35,5,40
ORD200593,3,PROD11893,SELL4802,50,0,50
ORD235860,4,PROD10736,SELL7864,,15,15
ORD226642,3,PROD11389,SELL6557,50,15,65
ORD244966,2,PROD10635,SELL8681,120,15,135
ORD236731,1,PROD10566,SELL7733,,15,15
ORD247176,4,PROD10180,SELL6153,35,5,40
ORD242629,1,PROD10368,SELL5919,120,0,120
ORD238803,3,PROD11639,SELL9441,,10,10
ORD216263,1,PROD11057,SELL7620,35,15,50
ORD235473,4,PROD11659,SELL4795,75,10,85
ORD226235,3,PROD10335,SELL1191,10,10,20
ORD213909,4,PROD10672,SELL3041,10,15,25
ORD228473,3,PROD11821,SELL3244,20,10,30
ORD234486,4,PROD11438,SELL9292,,5,5
ORD214801,3,PROD10870,SELL3517,75,10,85
ORD203348,4,PROD10975,SELL4235,20,15,35
ORD213587,1,PROD10351,SELL9300,10,15,25
ORD205312,4,PROD10196,SELL3145,50,0,50
ORD206301,4,PROD11509,SELL7843,10,0,10
ORD205269,1,PROD10686,SELL6018,10,15,25
ORD234100,3,PROD10845,SELL3186,35,15,50
ORD219036,1,PROD11212,SELL7581,75,0,75
ORD234641,1,PROD10571,SELL7202,75,20,95
ORD219272,3,PROD11823,SELL1308,50,10,60
ORD220741,3,PROD11740,SELL2373,20,10,30
ORD247999,2,PROD11736,SELL8786,,10,10
ORD222229,4,PROD11369,SELL4230,20,20,40
ORD226917,3,PROD11785,SELL3337,35,5,40
ORD206465,3,PROD10451,SELL4636,20,10,30
ORD226758,2,PROD10888,SELL2070,75,20,95
ORD238943,3,PROD10145,SELL5449,35,15,50
ORD202990,4,PROD10567,SELL2003,120,10,130
ORD237278,1,PROD10393,SELL6285,,10,10
ORD241716,1,PROD11757,SELL3394,35,10,45
ORD219108,4,PROD10124,SELL3273,20,5,25
ORD211573,1,PROD11574,SELL8019,120,5,125
ORD220883,1,PROD11075,SELL3713,35,10,45
ORD216127,4,PROD10873,SELL5380,20,10,30
ORD216156,2,PROD11154,SELL4033,,0,0
ORD247009,1,PROD11354,SELL4588,75,10,85
ORD209749,2,PROD10885,SELL1101,10,5,15
ORD248581,2,PROD10113,SELL3508,120,20,140
ORD220555,4,PROD11619,SELL6530,35,0,35
ORD247157,3,PROD11202,SELL3098,120,5,125
ORD222189,4,PROD11214,SELL1214,120,15,135
ORD241208,4,PROD11608,SELL6449,10,0,10
ORD219033,3,PROD11839,SELL4373,10,20,30
ORD225851,1,PROD10207,SELL6262,,0,0
ORD217864,2,PROD10355,SELL3444,120,5,125
ORD240496,2,PROD11029,SELL8240,20,10,30
ORD224986,2,PROD11446,SELL3805,120,15,135
ORD230299,3,PROD11981,SELL1102,,20,20
ORD233395,4,PROD10993,SELL9141,,0,0
ORD204831,1,PROD11588,SELL5747,20,0,20
ORD237431,3,PROD11375,SELL4182,120,5,125
ORD246303,3,PROD10063,SELL3765,35,5,40
ORD225545,1,PROD11244,SELL2583,120,0,120
ORD238690,1,PROD10111,SELL1352,120,5,125
ORD243921,2,PROD11128,SELL6019,35,10,45
ORD216120,2,PROD11702,SELL5295,75,20,95
ORD206564,3,PROD11786,SELL9140,50,0,50
ORD248279,4,PROD11378,SELL3120,10,5,15
ORD217687,4,PROD10222,SELL6634,35,20,55
ORD245597,1,PROD10111,SELL4782,120,0,120
ORD245210,4,PROD10779,SELL3396,20,10,30
ORD235485,1,PROD10782,SELL9714,10,15,25
ORD244931,4,PROD10778,SELL4611,20,10,30
ORD223322,2,PROD10995,SELL2028,50,15,65
ORD246188,4,PROD11009,SELL1868,,5,5
ORD206594,3,PROD11625,SELL6865,120,15,135
ORD245050,2,PROD10837,SELL8379,20,5,25
ORD212421,3,PROD11390,SELL8230,,10,10
ORD230214,1,PROD10331,SELL8663,120,15,135
ORD228022,4,PROD11634,SELL2875,,0,0
ORD224916,2,PROD10166,SELL9085,35,5,40
ORD244486,2,PROD10666,SELL4086,120,15,135
ORD211521,3,PROD11648,SELL1969,20,0,20
ORD204552,4,PROD10468,SELL7200,75,10,85
ORD207362,2,PROD10788,SELL3630,,20,20
ORD243759,3,PROD10835,SELL2872,10,10,20
ORD215502,1,PROD11208,SELL5406,75,10,85
ORD232688,3,PROD11877,SELL3932,75,20,95
ORD204308,1,PROD10347,SELL8813,20,20,40
ORD215120,3,PROD10223,SELL7788,20,10,30
ORD243845,3,PROD10951,SELL6210,20,0,20
ORD205262,2,PROD10124,SELL7089,,10,10
ORD207877,3,PROD11772,SELL9456,75,20,95
ORD222185,1,PROD11900,SELL9390,50,20,70
ORD235488,3,PROD11035,SELL8951,10,10,20
ORD214199,2,PROD10787,SELL4422,35,10,45
ORD204108,3,PROD10858,SELL8079,120,15,135
ORD239632,4,PROD11603,SELL5611,75,15,90
ORD244385,3,PROD11990,SELL3840,10,5,15
ORD207479,4,PROD10294,SELL7043,35,5,40
ORD245774,4,PROD10451,SELL2263,20,5,25
ORD225182,3,PROD10652,SELL1980,10,0,10
ORD213740,4,PROD10805,SELL2665,120,10,130
ORD231773,4,PROD11199,SELL5926,120,20,140
ORD233747,3,PROD11138,SELL1873,20,5,25
ORD219097,4,PROD11560,SELL1994,50,10,60
ORD241619,2,PROD10197,SELL1501,20,20,40
ORD220919,3,PROD11522,SELL5669,50,20,70
ORD203095,2,PROD11152,SELL2212,50,5,55
ORD234875,3,PROD11059,SELL8067,10,5,15
ORD239719,1,PROD10732,SELL4053,50,20,70
ORD226031,1,PROD11460,SELL1448,,15,15
ORD213839,1,PROD11736,SELL9491,20,15,35
ORD232313,3,PROD11038,SELL3764,75,0,75
ORD220092,1,PROD10133,SELL4396,35,15,50
ORD237058,2,PROD10839,SELL6037,20,0,20
ORD214629,4,PROD10427,SELL3233,20,10,30
ORD223408,1,PROD11325,SELL6953,75,5,80
ORD219776,4,PROD10231,SELL7988,20,20,40
ORD240203,3,PROD11980,SELL9907,50,20,70
ORD243218,2,PROD11679,SELL2290,75,15,90
ORD244273,3,PROD10864,SELL6726,35,10,45
ORD240132,3,PROD10846,SELL4303,50,15,65
ORD219498,1,PROD11805,SELL6274,,10,10
ORD211686,1,PROD10077,SELL3086,20,20,40
ORD243465,4,PROD10206,SELL4252,50,10,60
ORD202185,4,PROD10904,SELL2108,120,0,120
ORD222756,3,PROD11110,SELL4263,10,15,25
ORD211555,3,PROD10589,SELL1936,50,10,60
ORD244401,2,PROD11802,SELL7600,,5,5
ORD222392,1,PROD11445,SELL6576,75,5,80
ORD210466,1,PROD10494,SELL3072,10,15,25
ORD219800,2,PROD10845,SELL6453,120,15,135
ORD205808,1,PROD10649,SELL2144,50,0,50
ORD205042,3,PROD11940,SELL4065,120,20,140
ORD203001,1,PROD10657,SELL1658,50,15,65
ORD220094,4,PROD11307,SELL6348,50,0,50
ORD202782,2,PROD10060,SELL6515,120,0,120
ORD203450,4,PROD10179,SELL7970,10,0,10
ORD226979,4,PROD10584,SELL5160,75,0,75
ORD237074,1,PROD10987,SELL3621,75,0,75
ORD222389,2,PROD10604,SELL9854,50,5,55
ORD214086,3,PROD10051,SELL5178,120,20,140
ORD236312,1,PROD10650,SELL9497,120,20,140
ORD206294,4,PROD10467,SELL6601,20,5,25
ORD248076,1,PROD10040,SELL7096,50,0,50
ORD210102,4,PROD10905,SELL9750,10,10,20
ORD207998,3,PROD11090,SELL9222,10,20,30
ORD201577,4,PROD11715,SELL2070,75,10,85
ORD228170,4,PROD11563,SELL7361,20,10,30
ORD243991,2,PROD10052,SELL8565,35,10,45
ORD230113,3,PROD10727,SELL1084,75,10,85
ORD237420,1,PROD11313,SELL5705,10,10,20
ORD237130,4,PROD10489,SELL5360,35,10,45
ORD211059,4,PROD10989,SELL2673,50,10,60
ORD204923,4,PROD11930,SELL3934,,5,5
ORD202863,1,PROD11087,SELL9662,75,20,95
ORD217391,4,PROD10510,SELL7846,35,15,50
ORD214008,3,PROD10018,SELL9112,35,15,50
ORD245453,4,PROD11306,SELL7539,75,0,75
ORD205318,3,PROD10365,SELL2326,35,20,55
ORD234549,2,PROD11197,SELL7079,,0,0
ORD206815,4,PROD10421,SELL4898,10,15,25
ORD204791,1,PROD10552,SELL5934,75,0,75
ORD242752,3,PROD10253,SELL2065,,15,15
ORD234876,1,PROD11922,SELL3285,50,0,50
ORD231734,3,PROD10826,SELL7403,,20,20
ORD200469,1,PROD10271,SELL9976,10,0,10
ORD236064,2,PROD11161,SELL6420,50,10,60
ORD216175,4,PROD10969,SELL5137,75,15,90
ORD246219,2,PROD11580,SELL3887,50,20,70
ORD215132,3,PROD10769,SELL8934,10,15,25
ORD231520,2,PROD10453,SELL3994,75,10,85
ORD239189,2,PROD10681,SELL9491,,15,15
ORD244155,3,PROD10887,SELL3982,35,10,45
ORD238898,1,PROD10275,SELL8876,20,5,25
ORD234398,4,PROD10698,SELL8983,75,20,95
ORD246840,2,PROD10160,SELL3156,50,5,55
ORD238611,4,PROD11075,SELL6740,10,15,25
ORD228239,3,PROD11250,SELL1387,,5,5
ORD241888,2,PROD11783,SELL1916,50,10,60
ORD223690,2,PROD11022,SELL4175,,20,20
ORD221732,2,PROD10673,SELL2453,10,10,20
ORD231158,4,PROD10210,SELL4623,,20,20
ORD204324,2,PROD10721,SELL7018,,20,20
ORD248219,1,PROD10822,SELL3426,,0,0
ORD235006,1,PROD11920,SELL9261,120,10,130
ORD237893,2,PROD11927,SELL6972,10,0,10
ORD243819,1,PROD11788,SELL4058,35,5,40
ORD222912,2,PROD10780,SELL4145,120,20,140
ORD200036,1,PROD11644,SELL5080,,0,0
ORD233749,2,PROD10998,SELL9188,10,0,10
ORD248608,1,PROD10864,SELL6107,10,10,20
ORD224677,2,PROD10951,SELL8467,50,20,70
ORD232230,3,PROD11992,SELL3653,120,10,130
ORD203457,4,PROD11624,SELL1528,50,15,65
ORD227328,4,PROD11116,SELL7897,20,10,30
ORD239749,3,PROD10678,SELL2388,35,5,40
ORD241711,2,PROD11941,SELL4118,75,0,75
ORD223038,2,PROD11466,SELL6498,75,5,80
ORD241626,2,PROD10098,SELL1886,20,20,40
ORD209065,2,PROD10889,SELL6756,10,0,10
ORD211534,3,PROD11804,SELL8619,,15,15
ORD204063,3,PROD10612,SELL3435,20,5,25
ORD206538,3,PROD10723,SELL5985,,5,5
ORD236868,3,PROD11552,SELL4109,120,0,120
ORD202386,3,PROD11475,SELL5208,75,5,80
ORD238362,2,PROD10052,SELL3969,50,5,55
ORD236973,1,PROD11541,SELL2893,120,10,130
ORD239288,2,PROD10789,SELL5409,35,10,45
ORD231296,4,PROD11949,SELL3526,50,20,70
ORD240046,4,PROD11938,SELL8719,120,5,125
ORD234856,4,PROD11524,SELL9268,20,10,30
ORD233120,3,PROD11485,SELL5923,120,20,140
ORD203678,2,PROD11753,SELL8173,75,15,90
ORD218332,2,PROD10011,SELL3256,10,0,10
ORD228262,3,PROD11194,SELL7277,10,0,10
ORD232255,4,PROD11664,SELL1478,35,5,40
ORD214272,4,PROD10717,SELL9665,120,20,140
ORD203836,3,PROD11709,SELL3272,35,5,40
ORD216108,4,PROD10913,SELL8720,120,0,120
ORD233141,1,PROD10424,SELL9966,120,20,140
ORD232383,2,PROD11117,SELL6358,,20,20
ORD232538,3,PROD11601,SELL8580,120,5,125
ORD221544,2,PROD10084,SELL8104,35,15,50
ORD211206,2,PROD11185,SELL5401,,0,0
ORD231803,3,PROD11149,SELL7081,50,5,55
ORD213375,3,PROD10440,SELL7260,75,5,80
ORD229162,2,PROD11898,SELL7351,50,0,50
ORD225054,1,PROD10116,SELL3803,,0,0
ORD248796,2,PROD11304,SELL8778,50,15,65
ORD209716,2,PROD10448,SELL8212,75,15,90
ORD244226,4,PROD11848,SELL6992,10,10,20
ORD219754,1,PROD10322,SELL6857,120,10,130
ORD242497,1,PROD10385,SELL5054,75,0,75
ORD236785,1,PROD11149,SELL1251,75,5,80
ORD224072,3,PROD11711,SELL8688,75,5,80
ORD224252,3,PROD10654,SELL6132,75,10,85
ORD201010,3,PROD11763,SELL6674,10,15,25
ORD239142,3,PROD11065,SELL5862,,0,0
ORD240925,2,PROD10245,SELL2458,35,0,35
ORD203533,2,PROD11130,SELL6451,120,15,135
ORD225135,4,PROD10573,SELL7374,75,5,80
ORD247315,2,PROD10161,SELL4038,,20,20
ORD244557,1,PROD10421,SELL2331,10,5,15
ORD205494,4,PROD11012,SELL1113,,10,10
ORD222613,1,PROD10019,SELL3735,20,10,30
ORD229978,3,PROD10682,SELL2651,35,5,40
ORD238094,2,PROD10770,SELL8440,10,20,30
ORD211545,1,PROD10053,SELL7927,,10,10
ORD217678,3,PROD11771,SELL3197,120,5,125
ORD221854,4,PROD11508,SELL6524,20,20,40
ORD230602,1,PROD10185,SELL6707,50,20,70
ORD202819,3,PROD11811,SELL2170,50,20,70
ORD224290,4,PROD10510,SELL7118,75,5,80
ORD240890,3,PROD11322,SELL7820,50,20,70
ORD207007,1,PROD11241,SELL4867,,20,20
ORD241265,3,PROD11528,SELL8038,75,0,75
ORD203103,3,PROD11496,SELL4482,,10,10
ORD220813,2,PROD10794,SELL7615,120,0,120
ORD215969,1,PROD11720,SELL5501,20,20,40
ORD247859,4,PROD10243,SELL3971,10,5,15
ORD206074,3,PROD10460,SELL1019,35,0,35
ORD207106,2,PROD10957,SELL7402,35,15,50
ORD235108,4,PROD10106,SELL7747,10,5,15
ORD214102,1,PROD11764,SELL2784,,10,10
ORD219875,4,PROD10648,SELL3643,,10,10
ORD204437,4,PROD11865,SELL8199,120,20,140
ORD242739,4,PROD11725,SELL7125,75,10,85
ORD205103,2,PROD11189,SELL8054,75,15,90
ORD234292,1,PROD11575,SELL3224,,5,5
ORD207029,1,PROD10122,SELL5773,75,5,80
ORD233387,1,PROD10501,SELL1580,75,10,85
ORD248640,4,PROD10821,SELL8399,,15,15
ORD206397,3,PROD10245,SELL6737,120,0,120
ORD225726,1,PROD11656,SELL1643,20,5,25
ORD215665,2,PROD11901,SELL6532,120,10,130
ORD217165,3,PROD11703,SELL4890,10,10,20
ORD242553,2,PROD10188,SELL1826,75,0,75
ORD205328,4,PROD11217,SELL7050,75,15,90
ORD242236,4,PROD10038,SELL9359,20,10,30
ORD240701,1,PROD10663,SELL6543,120,0,120
ORD234446,1,PROD10260,SELL6883,,0,0
ORD235130,3,PROD11097,SELL3244,50,10,60
ORD208794,4,PROD10728,SELL8228,120,15,135
ORD233912,4,PROD11356,SELL4723,50,20,70
ORD241601,2,PROD10375,SELL3631,20,10,30
ORD214936,3,PROD10328,SELL2834,10,20,30
ORD243335,1,PROD11230,SELL9053,50,0,50
ORD216318,3,PROD11130,SELL3806,75,5,80
ORD225865,2,PROD10053,SELL7884,50,20,70
ORD227803,1,PROD11087,SELL2184,10,5,15
ORD238585,2,PROD11446,SELL4306,10,20,30
ORD208099,1,PROD10425,SELL2050,35,15,50
ORD218801,1,PROD10880,SELL4244,50,10,60
ORD214242,4,PROD10780,SELL1798,35,20,55
ORD218681,1,PROD10089,SELL1597,10,0,10
ORD215439,1,PROD11190,SELL6067,120,10,130
ORD220176,1,PROD10536,SELL6213,20,10,30
ORD246131,2,PROD10326,SELL5075,35,15,50
ORD247680,3,PROD11568,SELL1741,,20,20
ORD227221,2,PROD10814,SELL2893,75,5,80
ORD212483,2,PROD11616,SELL1906,35,10,45
ORD209403,2,PROD10521,SELL5553,10,10,20
ORD201125,2,PROD11572,SELL2777,35,5,40
ORD224212,1,PROD10466,SELL3569,75,10,85
ORD200542,3,PROD11152,SELL8392,20,15,35
ORD246422,1,PROD10038,SELL2718,20,20,40
ORD222571,2,PROD11281,SELL5909,10,10,20
ORD224422,3,PROD11218,SELL3633,120,20,140
ORD218403,3,PROD11879,SELL7769,20,10,30
ORD222003,2,PROD11459,SELL5410,120,15,135
ORD207667,3,PROD10807,SELL7422,,10,10
ORD226135,2,PROD10252,SELL8900,50,0,50
ORD213348,1,PROD11603,SELL7338,120,10,130
ORD235005,1,PROD11604,SELL7882,75,15,90
ORD234356,3,PROD11316,SELL3730,75,0,75
