order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,delivery_day
ORD228525,CUST102485,Shipped,3/16/23 12:00 AM,3/25/23 12:00 AM,4/5/23 12:00 AM,9
ORD228526,CUST101052,Shipped,7/25/22 12:00 AM,8/11/22 12:00 AM,8/2/22 12:00 AM,17
ORD228527,CUST100516,Delivered,1/29/23 12:00 AM,2/27/23 12:00 AM,2/7/23 12:00 AM,29
ORD228528,CUST107107,Shipped,3/31/24 12:00 AM,4/10/24 12:00 AM,4/18/24 12:00 AM,10
ORD228529,CUST112647,Delivered,9/6/23 12:00 AM,,9/19/23 12:00 AM,
ORD228530,CUST109277,Delivered,10/22/22 12:00 AM,10/31/22 12:00 AM,11/5/22 12:00 AM,9
ORD228531,CUST105811,Delivered,5/11/24 12:00 AM,5/28/24 12:00 AM,5/28/24 12:00 AM,17
ORD228532,CUST113717,Shipped,10/19/22 12:00 AM,11/4/22 12:00 AM,11/6/22 12:00 AM,16
ORD228533,CUST105842,Shipped,9/9/23 12:00 AM,10/9/23 12:00 AM,9/14/23 12:00 AM,30
ORD228534,CUST116917,Shipped,11/1/23 12:00 AM,11/16/23 12:00 AM,11/7/23 12:00 AM,15
ORD228535,CUST102525,Cancelled,1/30/22 12:00 AM,2/3/22 12:00 AM,2/3/22 12:00 AM,4
ORD228536,CUST112114,Cancelled,3/1/22 12:00 AM,3/22/22 12:00 AM,3/13/22 12:00 AM,21
ORD228537,CUST107611,Delivered,11/29/22 12:00 AM,,12/3/22 12:00 AM,
ORD228538,CUST113556,Cancelled,8/29/22 12:00 AM,9/22/22 12:00 AM,9/10/22 12:00 AM,24
ORD228539,CUST109052,Delivered,1/7/22 12:00 AM,2/2/22 12:00 AM,1/22/22 12:00 AM,26
ORD228540,CUST102426,Cancelled,6/28/22 12:00 AM,7/25/22 12:00 AM,7/7/22 12:00 AM,27
ORD228541,CUST107480,Cancelled,12/11/22 12:00 AM,1/10/23 12:00 AM,12/22/22 12:00 AM,30
ORD228542,CUST113908,Delivered,6/15/24 12:00 AM,7/7/24 12:00 AM,6/27/24 12:00 AM,22
ORD228543,CUST108601,Delivered,1/30/22 12:00 AM,1/31/22 12:00 AM,2/10/22 12:00 AM,1
ORD228544,CUST103661,Delivered,9/11/23 12:00 AM,9/12/23 12:00 AM,9/22/23 12:00 AM,1
ORD228545,CUST107333,Delivered,4/15/22 12:00 AM,4/29/22 12:00 AM,5/5/22 12:00 AM,14
ORD228546,CUST117549,Processing,5/29/24 12:00 AM,6/27/24 12:00 AM,6/11/24 12:00 AM,29
ORD228547,CUST103762,Processing,6/1/23 12:00 AM,6/20/23 12:00 AM,6/13/23 12:00 AM,19
ORD228548,CUST113742,Shipped,3/30/22 12:00 AM,4/21/22 12:00 AM,4/10/22 12:00 AM,22
ORD228549,CUST108249,Shipped,7/14/23 12:00 AM,7/22/23 12:00 AM,7/18/23 12:00 AM,8
ORD228550,CUST100590,Processing,4/5/23 12:00 AM,4/11/23 12:00 AM,4/15/23 12:00 AM,6
ORD228551,CUST109643,Processing,4/9/22 12:00 AM,4/20/22 12:00 AM,4/17/22 12:00 AM,11
ORD228552,CUST110434,Processing,5/16/22 12:00 AM,5/30/22 12:00 AM,5/25/22 12:00 AM,14
ORD228553,CUST109074,Processing,5/16/22 12:00 AM,6/10/22 12:00 AM,5/22/22 12:00 AM,25
ORD228554,CUST100381,Cancelled,4/14/24 12:00 AM,4/24/24 12:00 AM,5/4/24 12:00 AM,10
ORD228555,CUST118227,Processing,3/17/22 12:00 AM,3/22/22 12:00 AM,4/6/22 12:00 AM,5
ORD228556,CUST117266,Delivered,3/23/23 12:00 AM,4/4/23 12:00 AM,4/5/23 12:00 AM,12
ORD228557,CUST109927,Processing,3/13/23 12:00 AM,4/12/23 12:00 AM,3/19/23 12:00 AM,30
ORD228558,CUST104355,Shipped,1/5/22 12:00 AM,1/9/22 12:00 AM,1/21/22 12:00 AM,4
ORD228559,CUST113834,Cancelled,11/29/23 12:00 AM,12/4/23 12:00 AM,12/5/23 12:00 AM,5
ORD228560,CUST113922,Cancelled,8/17/23 12:00 AM,8/27/23 12:00 AM,8/27/23 12:00 AM,10
ORD228561,CUST106417,Delivered,12/28/23 12:00 AM,1/11/24 12:00 AM,1/3/24 12:00 AM,14
ORD228562,CUST113386,Processing,5/27/22 12:00 AM,6/8/22 12:00 AM,6/15/22 12:00 AM,12
ORD228563,CUST112091,Shipped,8/25/22 12:00 AM,9/12/22 12:00 AM,9/14/22 12:00 AM,18
ORD228564,CUST111841,Cancelled,11/6/23 12:00 AM,11/19/23 12:00 AM,11/16/23 12:00 AM,13
ORD228565,CUST105277,Processing,6/5/22 12:00 AM,6/6/22 12:00 AM,6/21/22 12:00 AM,1
ORD228566,CUST114873,Processing,9/14/22 12:00 AM,9/17/22 12:00 AM,9/30/22 12:00 AM,3
ORD228567,CUST102913,Cancelled,1/13/24 12:00 AM,1/23/24 12:00 AM,1/22/24 12:00 AM,10
ORD228568,CUST119358,Delivered,7/4/23 12:00 AM,7/20/23 12:00 AM,7/23/23 12:00 AM,16
ORD228569,CUST109527,Shipped,6/5/23 12:00 AM,6/11/23 12:00 AM,6/21/23 12:00 AM,6
ORD228570,CUST106915,Shipped,1/15/22 12:00 AM,2/13/22 12:00 AM,1/31/22 12:00 AM,29
ORD228571,CUST108825,Shipped,1/7/24 12:00 AM,1/27/24 12:00 AM,1/17/24 12:00 AM,20
ORD228572,CUST113366,Cancelled,12/24/22 12:00 AM,1/19/23 12:00 AM,1/2/23 12:00 AM,26
ORD228573,CUST102837,Delivered,1/19/23 12:00 AM,,1/31/23 12:00 AM,
ORD228574,CUST104230,Cancelled,3/11/22 12:00 AM,,3/14/22 12:00 AM,
ORD228575,CUST115937,Delivered,12/28/22 12:00 AM,1/5/23 12:00 AM,1/1/23 12:00 AM,8
ORD228576,CUST101843,Shipped,4/26/23 12:00 AM,5/3/23 12:00 AM,5/2/23 12:00 AM,7
ORD228577,CUST118450,Shipped,4/29/23 12:00 AM,4/30/23 12:00 AM,5/16/23 12:00 AM,1
ORD228578,CUST102493,Shipped,12/27/23 12:00 AM,1/7/24 12:00 AM,1/13/24 12:00 AM,11
ORD228579,CUST119369,Shipped,6/14/23 12:00 AM,6/15/23 12:00 AM,6/17/23 12:00 AM,1
ORD228580,CUST111003,Shipped,1/8/22 12:00 AM,1/23/22 12:00 AM,1/15/22 12:00 AM,15
ORD228581,CUST111058,Delivered,1/2/24 12:00 AM,1/27/24 12:00 AM,1/18/24 12:00 AM,25
ORD228582,CUST101021,Shipped,2/2/24 12:00 AM,2/29/24 12:00 AM,2/8/24 12:00 AM,27
ORD228583,CUST100147,Shipped,2/15/23 12:00 AM,3/13/23 12:00 AM,3/7/23 12:00 AM,26
ORD228584,CUST112411,Delivered,6/9/24 12:00 AM,6/20/24 12:00 AM,6/15/24 12:00 AM,11
ORD228585,CUST101804,Processing,6/1/23 12:00 AM,6/8/23 12:00 AM,6/5/23 12:00 AM,7
ORD228586,CUST104129,Shipped,2/17/22 12:00 AM,2/18/22 12:00 AM,2/26/22 12:00 AM,1
ORD228587,CUST116106,Shipped,1/4/22 12:00 AM,2/1/22 12:00 AM,1/13/22 12:00 AM,28
ORD228588,CUST118313,Delivered,10/13/22 12:00 AM,,10/28/22 12:00 AM,
ORD228589,CUST111236,Processing,5/17/23 12:00 AM,5/30/23 12:00 AM,6/3/23 12:00 AM,13
ORD228590,CUST104670,Shipped,6/2/22 12:00 AM,6/19/22 12:00 AM,6/22/22 12:00 AM,17
ORD228591,CUST108826,Shipped,3/27/22 12:00 AM,,4/3/22 12:00 AM,
ORD228592,CUST101332,Shipped,12/17/22 12:00 AM,1/14/23 12:00 AM,12/27/22 12:00 AM,28
ORD228593,CUST110482,Cancelled,4/25/23 12:00 AM,5/20/23 12:00 AM,5/14/23 12:00 AM,25
ORD228594,CUST100492,Cancelled,10/23/22 12:00 AM,11/20/22 12:00 AM,10/29/22 12:00 AM,28
ORD228595,CUST112625,Delivered,4/14/22 12:00 AM,5/8/22 12:00 AM,4/25/22 12:00 AM,24
ORD228596,CUST102287,Shipped,3/18/24 12:00 AM,3/20/24 12:00 AM,3/30/24 12:00 AM,2
ORD228597,CUST111997,Processing,8/27/22 12:00 AM,9/6/22 12:00 AM,9/3/22 12:00 AM,10
ORD228598,CUST111105,Delivered,10/13/22 12:00 AM,11/10/22 12:00 AM,10/20/22 12:00 AM,28
ORD228599,CUST109178,Cancelled,10/29/22 12:00 AM,11/4/22 12:00 AM,11/15/22 12:00 AM,6
ORD228600,CUST104303,Cancelled,1/19/24 12:00 AM,2/12/24 12:00 AM,2/2/24 12:00 AM,24
ORD228601,CUST114296,Shipped,4/18/22 12:00 AM,5/12/22 12:00 AM,5/2/22 12:00 AM,24
ORD228602,CUST100912,Processing,5/10/22 12:00 AM,5/18/22 12:00 AM,5/29/22 12:00 AM,8
ORD228603,CUST108864,Shipped,3/26/22 12:00 AM,4/9/22 12:00 AM,4/15/22 12:00 AM,14
ORD228604,CUST118670,Delivered,6/13/23 12:00 AM,6/26/23 12:00 AM,6/17/23 12:00 AM,13
ORD228605,CUST102451,Delivered,3/4/23 12:00 AM,4/3/23 12:00 AM,3/13/23 12:00 AM,30
ORD228606,CUST112848,Processing,5/18/24 12:00 AM,6/13/24 12:00 AM,6/1/24 12:00 AM,26
ORD228607,CUST106776,Processing,4/22/23 12:00 AM,4/26/23 12:00 AM,5/9/23 12:00 AM,4
ORD228608,CUST100610,Delivered,11/1/22 12:00 AM,,11/13/22 12:00 AM,
ORD228609,CUST102072,Delivered,11/18/23 12:00 AM,11/20/23 12:00 AM,12/5/23 12:00 AM,2
ORD228610,CUST119921,Cancelled,1/17/22 12:00 AM,1/23/22 12:00 AM,1/20/22 12:00 AM,6
ORD228611,CUST118745,Cancelled,3/24/23 12:00 AM,4/11/23 12:00 AM,4/5/23 12:00 AM,18
ORD228612,CUST119322,Processing,6/26/23 12:00 AM,7/18/23 12:00 AM,7/13/23 12:00 AM,22
ORD228613,CUST100272,Processing,6/13/23 12:00 AM,,6/24/23 12:00 AM,
ORD228614,CUST102273,Cancelled,11/11/23 12:00 AM,11/22/23 12:00 AM,11/20/23 12:00 AM,11
ORD228615,CUST111336,Shipped,11/11/23 12:00 AM,12/5/23 12:00 AM,11/21/23 12:00 AM,24
ORD228616,CUST111506,Shipped,2/14/22 12:00 AM,,2/28/22 12:00 AM,
ORD228617,CUST116189,Processing,1/2/22 12:00 AM,1/24/22 12:00 AM,1/7/22 12:00 AM,22
ORD228618,CUST106368,Processing,1/19/23 12:00 AM,2/8/23 12:00 AM,1/31/23 12:00 AM,20
ORD228619,CUST116988,Delivered,6/20/22 12:00 AM,7/11/22 12:00 AM,7/1/22 12:00 AM,21
ORD228620,CUST119927,Delivered,1/27/23 12:00 AM,1/29/23 12:00 AM,2/10/23 12:00 AM,2
ORD228621,CUST104647,Cancelled,6/14/23 12:00 AM,7/7/23 12:00 AM,6/23/23 12:00 AM,23
ORD228622,CUST102277,Delivered,6/11/23 12:00 AM,6/30/23 12:00 AM,6/17/23 12:00 AM,19
ORD228623,CUST118867,Cancelled,10/6/23 12:00 AM,10/31/23 12:00 AM,10/21/23 12:00 AM,25
ORD228624,CUST107582,Delivered,12/29/22 12:00 AM,1/6/23 12:00 AM,1/10/23 12:00 AM,8
ORD228625,CUST111567,Cancelled,7/18/22 12:00 AM,8/6/22 12:00 AM,8/6/22 12:00 AM,19
ORD228626,CUST114419,Cancelled,4/19/24 12:00 AM,5/16/24 12:00 AM,5/2/24 12:00 AM,27
ORD228627,CUST116924,Processing,3/12/24 12:00 AM,4/7/24 12:00 AM,3/22/24 12:00 AM,26
ORD228628,CUST115623,Delivered,10/7/23 12:00 AM,,10/13/23 12:00 AM,
ORD228629,CUST117039,Shipped,7/21/22 12:00 AM,8/2/22 12:00 AM,8/7/22 12:00 AM,12
ORD228630,CUST101636,Processing,2/26/22 12:00 AM,3/1/22 12:00 AM,3/10/22 12:00 AM,3
ORD228631,CUST107244,Delivered,12/20/23 12:00 AM,12/31/23 12:00 AM,1/1/24 12:00 AM,11
ORD228632,CUST111987,Delivered,3/2/23 12:00 AM,4/1/23 12:00 AM,3/15/23 12:00 AM,30
ORD228633,CUST107623,Delivered,5/11/23 12:00 AM,5/30/23 12:00 AM,5/29/23 12:00 AM,19
ORD228634,CUST110900,Processing,8/30/23 12:00 AM,9/6/23 12:00 AM,9/14/23 12:00 AM,7
ORD228635,CUST117779,Processing,3/22/22 12:00 AM,4/12/22 12:00 AM,4/11/22 12:00 AM,21
ORD228636,CUST118038,Shipped,1/27/24 12:00 AM,,1/31/24 12:00 AM,
ORD228637,CUST114077,Delivered,1/23/23 12:00 AM,,1/26/23 12:00 AM,
ORD228638,CUST105934,Processing,11/9/23 12:00 AM,11/28/23 12:00 AM,11/27/23 12:00 AM,19
ORD228639,CUST113966,Delivered,1/8/24 12:00 AM,1/14/24 12:00 AM,1/13/24 12:00 AM,6
ORD228640,CUST104000,Delivered,12/26/22 12:00 AM,1/6/23 12:00 AM,1/15/23 12:00 AM,11
ORD228641,CUST101253,Cancelled,3/26/23 12:00 AM,4/15/23 12:00 AM,4/14/23 12:00 AM,20
ORD228642,CUST117708,Delivered,6/18/23 12:00 AM,7/5/23 12:00 AM,6/27/23 12:00 AM,17
ORD228643,CUST109556,Delivered,10/30/23 12:00 AM,11/16/23 12:00 AM,11/14/23 12:00 AM,17
ORD228644,CUST103697,Shipped,7/19/22 12:00 AM,8/11/22 12:00 AM,8/1/22 12:00 AM,23
ORD228645,CUST106405,Processing,6/17/22 12:00 AM,6/21/22 12:00 AM,7/4/22 12:00 AM,4
ORD228646,CUST110362,Processing,5/11/22 12:00 AM,5/12/22 12:00 AM,5/30/22 12:00 AM,1
ORD228647,CUST106275,Processing,6/9/23 12:00 AM,6/13/23 12:00 AM,6/26/23 12:00 AM,4
ORD228648,CUST105551,Cancelled,2/18/22 12:00 AM,,3/6/22 12:00 AM,
ORD228649,CUST117160,Shipped,12/8/23 12:00 AM,1/5/24 12:00 AM,12/18/23 12:00 AM,28
ORD228650,CUST101543,Processing,1/1/22 12:00 AM,1/17/22 12:00 AM,1/20/22 12:00 AM,16
ORD228651,CUST116599,Delivered,6/13/24 12:00 AM,6/30/24 12:00 AM,7/2/24 12:00 AM,17
ORD228652,CUST106957,Shipped,10/25/22 12:00 AM,10/29/22 12:00 AM,10/30/22 12:00 AM,4
ORD228653,CUST111615,Delivered,2/17/23 12:00 AM,2/23/23 12:00 AM,2/27/23 12:00 AM,6
ORD228654,CUST116826,Delivered,3/17/22 12:00 AM,,3/28/22 12:00 AM,
ORD228655,CUST106590,Shipped,8/9/22 12:00 AM,8/19/22 12:00 AM,8/12/22 12:00 AM,10
ORD228656,CUST114719,Delivered,4/22/24 12:00 AM,,5/10/24 12:00 AM,
ORD228657,CUST105395,Cancelled,12/19/22 12:00 AM,1/14/23 12:00 AM,12/22/22 12:00 AM,26
ORD228658,CUST110498,Processing,7/29/23 12:00 AM,8/13/23 12:00 AM,8/17/23 12:00 AM,15
ORD228659,CUST105670,Processing,10/3/22 12:00 AM,10/8/22 12:00 AM,10/17/22 12:00 AM,5
ORD228660,CUST113412,Processing,2/27/22 12:00 AM,3/5/22 12:00 AM,3/16/22 12:00 AM,6
ORD228661,CUST111767,Shipped,7/4/22 12:00 AM,7/13/22 12:00 AM,7/23/22 12:00 AM,9
ORD228662,CUST108617,Delivered,6/9/24 12:00 AM,7/3/24 12:00 AM,6/18/24 12:00 AM,24
ORD228663,CUST118766,Delivered,7/27/23 12:00 AM,8/21/23 12:00 AM,7/31/23 12:00 AM,25
ORD228664,CUST106295,Processing,3/27/23 12:00 AM,3/31/23 12:00 AM,4/16/23 12:00 AM,4
ORD228665,CUST107439,Cancelled,11/5/23 12:00 AM,11/10/23 12:00 AM,11/15/23 12:00 AM,5
ORD228666,CUST115369,Delivered,10/28/23 12:00 AM,11/9/23 12:00 AM,11/8/23 12:00 AM,12
ORD228667,CUST116264,Delivered,9/9/23 12:00 AM,10/4/23 12:00 AM,9/27/23 12:00 AM,25
ORD228668,CUST107230,Delivered,3/8/23 12:00 AM,3/24/23 12:00 AM,3/22/23 12:00 AM,16
ORD228669,CUST103589,Shipped,3/14/22 12:00 AM,3/15/22 12:00 AM,3/29/22 12:00 AM,1
ORD228670,CUST105376,Processing,5/21/22 12:00 AM,,6/10/22 12:00 AM,
ORD228671,CUST100218,Cancelled,2/3/22 12:00 AM,3/1/22 12:00 AM,2/10/22 12:00 AM,26
ORD228672,CUST112748,Cancelled,11/16/23 12:00 AM,11/24/23 12:00 AM,11/20/23 12:00 AM,8
ORD228673,CUST101618,Delivered,2/28/22 12:00 AM,,3/7/22 12:00 AM,
ORD228674,CUST112533,Delivered,4/19/23 12:00 AM,5/19/23 12:00 AM,5/1/23 12:00 AM,30
ORD228675,CUST117759,Processing,10/2/22 12:00 AM,10/11/22 12:00 AM,10/6/22 12:00 AM,9
ORD228676,CUST106279,Delivered,10/25/23 12:00 AM,11/19/23 12:00 AM,11/12/23 12:00 AM,25
ORD228677,CUST113994,Delivered,11/28/23 12:00 AM,12/13/23 12:00 AM,12/3/23 12:00 AM,15
ORD228678,CUST119096,Cancelled,5/14/23 12:00 AM,6/6/23 12:00 AM,5/25/23 12:00 AM,23
ORD228679,CUST107719,Shipped,8/11/23 12:00 AM,,8/21/23 12:00 AM,
ORD228680,CUST107806,Delivered,6/6/22 12:00 AM,6/28/22 12:00 AM,6/23/22 12:00 AM,22
ORD228681,CUST113096,Processing,4/21/23 12:00 AM,5/17/23 12:00 AM,5/8/23 12:00 AM,26
ORD228682,CUST114309,Cancelled,12/7/23 12:00 AM,1/5/24 12:00 AM,12/25/23 12:00 AM,29
ORD228683,CUST109716,Cancelled,4/30/22 12:00 AM,5/26/22 12:00 AM,5/10/22 12:00 AM,26
ORD228684,CUST103056,Shipped,10/29/23 12:00 AM,11/6/23 12:00 AM,11/14/23 12:00 AM,8
ORD228685,CUST116335,Cancelled,12/23/22 12:00 AM,1/10/23 12:00 AM,1/1/23 12:00 AM,18
ORD228686,CUST115291,Delivered,3/24/24 12:00 AM,4/4/24 12:00 AM,3/29/24 12:00 AM,11
ORD228687,CUST102461,Cancelled,8/6/22 12:00 AM,9/4/22 12:00 AM,8/22/22 12:00 AM,29
ORD228688,CUST113408,Cancelled,2/5/24 12:00 AM,2/21/24 12:00 AM,2/22/24 12:00 AM,16
ORD228689,CUST103404,Processing,9/21/22 12:00 AM,10/20/22 12:00 AM,10/8/22 12:00 AM,29
ORD228690,CUST103647,Shipped,5/2/23 12:00 AM,5/5/23 12:00 AM,5/12/23 12:00 AM,3
ORD228691,CUST117087,Delivered,12/7/23 12:00 AM,12/27/23 12:00 AM,12/20/23 12:00 AM,20
ORD228692,CUST107661,Delivered,6/18/22 12:00 AM,7/8/22 12:00 AM,6/26/22 12:00 AM,20
ORD228693,CUST113936,Processing,3/19/22 12:00 AM,3/21/22 12:00 AM,3/26/22 12:00 AM,2
ORD228694,CUST116329,Cancelled,10/9/22 12:00 AM,10/25/22 12:00 AM,10/16/22 12:00 AM,16
ORD228695,CUST107296,Processing,10/10/23 12:00 AM,10/25/23 12:00 AM,10/17/23 12:00 AM,15
ORD228696,CUST108410,Delivered,4/18/23 12:00 AM,5/2/23 12:00 AM,4/21/23 12:00 AM,14
ORD228697,CUST115088,Delivered,5/15/22 12:00 AM,5/22/22 12:00 AM,5/28/22 12:00 AM,7
ORD228698,CUST107089,Shipped,5/19/24 12:00 AM,6/14/24 12:00 AM,5/27/24 12:00 AM,26
ORD228699,CUST115250,Processing,1/24/24 12:00 AM,1/29/24 12:00 AM,2/6/24 12:00 AM,5
ORD228700,CUST113518,Processing,7/27/23 12:00 AM,8/16/23 12:00 AM,8/13/23 12:00 AM,20
ORD228701,CUST119756,Cancelled,7/24/23 12:00 AM,7/30/23 12:00 AM,8/7/23 12:00 AM,6
ORD228702,CUST105617,Cancelled,7/12/22 12:00 AM,7/14/22 12:00 AM,7/20/22 12:00 AM,2
ORD228703,CUST102932,Shipped,4/21/23 12:00 AM,5/5/23 12:00 AM,5/3/23 12:00 AM,14
ORD228704,CUST111624,Processing,6/7/22 12:00 AM,,6/14/22 12:00 AM,
ORD228705,CUST102331,Delivered,6/8/22 12:00 AM,7/3/22 12:00 AM,6/24/22 12:00 AM,25
ORD228706,CUST111504,Processing,2/2/24 12:00 AM,,2/21/24 12:00 AM,
ORD228707,CUST114830,Delivered,1/20/24 12:00 AM,,1/30/24 12:00 AM,
ORD228708,CUST113601,Cancelled,8/18/22 12:00 AM,9/17/22 12:00 AM,9/7/22 12:00 AM,30
ORD228709,CUST114325,Processing,4/4/24 12:00 AM,4/17/24 12:00 AM,4/8/24 12:00 AM,13
ORD228710,CUST112045,Processing,1/23/23 12:00 AM,1/31/23 12:00 AM,2/2/23 12:00 AM,8
ORD228711,CUST117207,Delivered,3/19/22 12:00 AM,3/20/22 12:00 AM,4/3/22 12:00 AM,1
ORD228712,CUST119053,Shipped,3/17/23 12:00 AM,,3/25/23 12:00 AM,
ORD228713,CUST115501,Shipped,12/23/23 12:00 AM,1/3/24 12:00 AM,1/6/24 12:00 AM,11
ORD228714,CUST101650,Delivered,2/22/23 12:00 AM,3/20/23 12:00 AM,2/27/23 12:00 AM,26
ORD228715,CUST106146,Delivered,1/23/24 12:00 AM,1/26/24 12:00 AM,1/26/24 12:00 AM,3
ORD228716,CUST109506,Processing,10/24/23 12:00 AM,11/10/23 12:00 AM,11/7/23 12:00 AM,17
ORD228717,CUST102258,Processing,12/12/23 12:00 AM,1/8/24 12:00 AM,12/27/23 12:00 AM,27
ORD228718,CUST103920,Processing,2/16/22 12:00 AM,2/23/22 12:00 AM,3/2/22 12:00 AM,7
ORD228719,CUST107817,Processing,4/28/22 12:00 AM,4/29/22 12:00 AM,5/2/22 12:00 AM,1
ORD228720,CUST108422,Cancelled,1/28/23 12:00 AM,2/5/23 12:00 AM,2/6/23 12:00 AM,8
ORD228721,CUST118692,Shipped,10/24/22 12:00 AM,11/15/22 12:00 AM,11/5/22 12:00 AM,22
ORD228722,CUST107735,Delivered,10/4/22 12:00 AM,10/12/22 12:00 AM,10/15/22 12:00 AM,8
ORD228723,CUST102541,Cancelled,1/6/22 12:00 AM,1/24/22 12:00 AM,1/23/22 12:00 AM,18
ORD228724,CUST109615,Delivered,3/10/23 12:00 AM,3/21/23 12:00 AM,3/28/23 12:00 AM,11
ORD228725,CUST106917,Cancelled,9/4/22 12:00 AM,9/25/22 12:00 AM,9/7/22 12:00 AM,21
ORD228726,CUST119705,Processing,5/6/22 12:00 AM,5/25/22 12:00 AM,5/26/22 12:00 AM,19
ORD228727,CUST118166,Delivered,5/29/22 12:00 AM,,6/9/22 12:00 AM,
ORD228728,CUST101631,Cancelled,6/9/24 12:00 AM,7/3/24 12:00 AM,6/26/24 12:00 AM,24
ORD228729,CUST108072,Processing,1/9/22 12:00 AM,1/21/22 12:00 AM,1/27/22 12:00 AM,12
ORD228730,CUST111532,Processing,4/16/24 12:00 AM,5/4/24 12:00 AM,5/4/24 12:00 AM,18
ORD228731,CUST118174,Processing,3/9/22 12:00 AM,3/17/22 12:00 AM,3/12/22 12:00 AM,8
ORD228732,CUST118555,Shipped,1/20/22 12:00 AM,2/16/22 12:00 AM,2/6/22 12:00 AM,27
ORD228733,CUST115237,Delivered,7/10/23 12:00 AM,,7/14/23 12:00 AM,
ORD228734,CUST115845,Delivered,10/10/22 12:00 AM,11/6/22 12:00 AM,10/17/22 12:00 AM,27
ORD228735,CUST102798,Cancelled,3/1/23 12:00 AM,,3/15/23 12:00 AM,
ORD228736,CUST103784,Cancelled,1/11/22 12:00 AM,1/12/22 12:00 AM,1/24/22 12:00 AM,1
ORD228737,CUST113661,Cancelled,12/10/23 12:00 AM,1/9/24 12:00 AM,12/26/23 12:00 AM,30
ORD228738,CUST103303,Processing,5/27/24 12:00 AM,6/14/24 12:00 AM,6/4/24 12:00 AM,18
ORD228739,CUST110428,Cancelled,3/22/23 12:00 AM,4/2/23 12:00 AM,3/26/23 12:00 AM,11
ORD228740,CUST101443,Delivered,7/16/23 12:00 AM,7/30/23 12:00 AM,8/3/23 12:00 AM,14
ORD228741,CUST108983,Delivered,12/25/23 12:00 AM,12/28/23 12:00 AM,1/4/24 12:00 AM,3
ORD228742,CUST103471,Cancelled,7/30/23 12:00 AM,8/5/23 12:00 AM,8/7/23 12:00 AM,6
ORD228743,CUST110566,Delivered,3/25/23 12:00 AM,4/8/23 12:00 AM,4/5/23 12:00 AM,14
ORD228744,CUST103587,Shipped,2/25/24 12:00 AM,,3/13/24 12:00 AM,
ORD228745,CUST109548,Shipped,8/6/22 12:00 AM,9/2/22 12:00 AM,8/12/22 12:00 AM,27
ORD228746,CUST114908,Processing,4/7/24 12:00 AM,,4/22/24 12:00 AM,
ORD228747,CUST104249,Processing,9/22/22 12:00 AM,10/17/22 12:00 AM,9/25/22 12:00 AM,25
ORD228748,CUST103829,Cancelled,7/22/22 12:00 AM,,7/30/22 12:00 AM,
ORD228749,CUST105299,Cancelled,11/19/23 12:00 AM,12/14/23 12:00 AM,12/4/23 12:00 AM,25
ORD228750,CUST105963,Processing,9/13/23 12:00 AM,10/3/23 12:00 AM,9/25/23 12:00 AM,20
ORD228751,CUST113417,Delivered,2/4/23 12:00 AM,2/16/23 12:00 AM,2/24/23 12:00 AM,12
ORD228752,CUST114472,Delivered,1/10/22 12:00 AM,1/21/22 12:00 AM,1/28/22 12:00 AM,11
ORD228753,CUST110352,Shipped,10/22/22 12:00 AM,,10/29/22 12:00 AM,
ORD228754,CUST106730,Delivered,8/23/22 12:00 AM,9/14/22 12:00 AM,9/12/22 12:00 AM,22
ORD228755,CUST117612,Delivered,5/18/22 12:00 AM,6/12/22 12:00 AM,5/21/22 12:00 AM,25
ORD228756,CUST119632,Shipped,11/23/23 12:00 AM,12/22/23 12:00 AM,12/3/23 12:00 AM,29
ORD228757,CUST104153,Shipped,11/8/23 12:00 AM,,11/12/23 12:00 AM,
ORD228758,CUST117154,Delivered,3/6/24 12:00 AM,3/28/24 12:00 AM,3/16/24 12:00 AM,22
ORD228759,CUST107426,Processing,3/8/24 12:00 AM,3/24/24 12:00 AM,3/23/24 12:00 AM,16
ORD228760,CUST106274,Shipped,2/2/22 12:00 AM,2/21/22 12:00 AM,2/16/22 12:00 AM,19
ORD228761,CUST102149,Delivered,7/29/22 12:00 AM,8/10/22 12:00 AM,8/4/22 12:00 AM,12
ORD228762,CUST112603,Shipped,4/30/24 12:00 AM,5/3/24 12:00 AM,5/14/24 12:00 AM,3
ORD228763,CUST105973,Shipped,1/28/23 12:00 AM,2/24/23 12:00 AM,2/5/23 12:00 AM,27
ORD228764,CUST107441,Delivered,10/11/23 12:00 AM,10/18/23 12:00 AM,10/30/23 12:00 AM,7
ORD228765,CUST119305,Cancelled,8/9/23 12:00 AM,9/8/23 12:00 AM,8/23/23 12:00 AM,30
ORD228766,CUST109902,Shipped,6/19/22 12:00 AM,6/29/22 12:00 AM,6/27/22 12:00 AM,10
ORD228767,CUST106604,Processing,10/11/22 12:00 AM,10/12/22 12:00 AM,10/31/22 12:00 AM,1
ORD228768,CUST105347,Shipped,6/26/23 12:00 AM,7/5/23 12:00 AM,7/15/23 12:00 AM,9
ORD228769,CUST102289,Processing,12/29/23 12:00 AM,1/14/24 12:00 AM,1/8/24 12:00 AM,16
ORD228770,CUST110087,Shipped,3/20/22 12:00 AM,4/12/22 12:00 AM,3/31/22 12:00 AM,23
ORD228771,CUST108432,Processing,7/1/23 12:00 AM,7/20/23 12:00 AM,7/18/23 12:00 AM,19
